,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,OPR_INTERVAL,GROUP
7308,2024-01-20T04:45:00-00:00,2024-01-20T05:00:00-00:00,2024-01-19,21,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-0.61905,4,80
7309,2024-01-20T05:45:00-00:00,2024-01-20T06:00:00-00:00,2024-01-19,22,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-0.62562,4,80
7310,2024-01-20T06:45:00-00:00,2024-01-20T07:00:00-00:00,2024-01-19,23,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-0.61172,4,80
7311,2024-01-20T07:45:00-00:00,2024-01-20T08:00:00-00:00,2024-01-19,24,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-0.58884,4,80
7312,2024-01-20T08:00:00-00:00,2024-01-20T08:15:00-00:00,2024-01-20,1,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,31.34935,1,81
7313,2024-01-20T09:00:00-00:00,2024-01-20T09:15:00-00:00,2024-01-20,2,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,31.74092,1,81
7314,2024-01-20T10:00:00-00:00,2024-01-20T10:15:00-00:00,2024-01-20,3,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,32.31005,1,81
7315,2024-01-20T11:00:00-00:00,2024-01-20T11:15:00-00:00,2024-01-20,4,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,33.73962,1,81
7316,2024-01-20T12:00:00-00:00,2024-01-20T12:15:00-00:00,2024-01-20,5,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,34.52956,1,81
7317,2024-01-20T13:00:00-00:00,2024-01-20T13:15:00-00:00,2024-01-20,6,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,33.50792,1,81
7318,2024-01-20T14:00:00-00:00,2024-01-20T14:15:00-00:00,2024-01-20,7,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,33.61644,1,81
7319,2024-01-20T15:00:00-00:00,2024-01-20T15:15:00-00:00,2024-01-20,8,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,47.72565,1,81
7320,2024-01-20T16:00:00-00:00,2024-01-20T16:15:00-00:00,2024-01-20,9,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,22.23031,1,81
7321,2024-01-20T17:00:00-00:00,2024-01-20T17:15:00-00:00,2024-01-20,10,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,27.84286,1,81
7322,2024-01-20T18:00:00-00:00,2024-01-20T18:15:00-00:00,2024-01-20,11,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,32.16605,1,81
7323,2024-01-20T19:00:00-00:00,2024-01-20T19:15:00-00:00,2024-01-20,12,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,34.11403,1,81
7324,2024-01-20T20:00:00-00:00,2024-01-20T20:15:00-00:00,2024-01-20,13,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,35.22273,1,81
7325,2024-01-20T21:00:00-00:00,2024-01-20T21:15:00-00:00,2024-01-20,14,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,34.40357,1,81
7326,2024-01-20T22:00:00-00:00,2024-01-20T22:15:00-00:00,2024-01-20,15,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,29.95778,1,81
7327,2024-01-20T23:00:00-00:00,2024-01-20T23:15:00-00:00,2024-01-20,16,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,33.29679,1,81
7328,2024-01-21T00:00:00-00:00,2024-01-21T00:15:00-00:00,2024-01-20,17,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,37.98706,1,81
7329,2024-01-21T01:00:00-00:00,2024-01-21T01:15:00-00:00,2024-01-20,18,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,38.71259,1,81
7330,2024-01-21T02:00:00-00:00,2024-01-21T02:15:00-00:00,2024-01-20,19,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,39.14733,1,81
7331,2024-01-21T03:00:00-00:00,2024-01-21T03:15:00-00:00,2024-01-20,20,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,36.07496,1,81
7332,2024-01-21T04:00:00-00:00,2024-01-21T04:15:00-00:00,2024-01-20,21,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,35.1242,1,81
7333,2024-01-21T05:00:00-00:00,2024-01-21T05:15:00-00:00,2024-01-20,22,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,38.36165,1,81
7334,2024-01-21T06:00:00-00:00,2024-01-21T06:15:00-00:00,2024-01-20,23,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,41.4337,1,81
7335,2024-01-21T07:00:00-00:00,2024-01-21T07:15:00-00:00,2024-01-20,24,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,39.66963,1,81
7336,2024-01-20T08:15:00-00:00,2024-01-20T08:30:00-00:00,2024-01-20,1,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,31.31035,2,81
7337,2024-01-20T09:15:00-00:00,2024-01-20T09:30:00-00:00,2024-01-20,2,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,32.3022,2,81
7338,2024-01-20T10:15:00-00:00,2024-01-20T10:30:00-00:00,2024-01-20,3,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,33.43812,2,81
7339,2024-01-20T11:15:00-00:00,2024-01-20T11:30:00-00:00,2024-01-20,4,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,34.67307,2,81
7340,2024-01-20T12:15:00-00:00,2024-01-20T12:30:00-00:00,2024-01-20,5,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,34.80388,2,81
7341,2024-01-20T13:15:00-00:00,2024-01-20T13:30:00-00:00,2024-01-20,6,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,33.69401,2,81
7342,2024-01-20T14:15:00-00:00,2024-01-20T14:30:00-00:00,2024-01-20,7,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,33.48657,2,81
7343,2024-01-20T15:15:00-00:00,2024-01-20T15:30:00-00:00,2024-01-20,8,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,50.59191,2,81
7344,2024-01-20T16:15:00-00:00,2024-01-20T16:30:00-00:00,2024-01-20,9,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,24.14953,2,81
7345,2024-01-20T17:15:00-00:00,2024-01-20T17:30:00-00:00,2024-01-20,10,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,24.16698,2,81
7346,2024-01-20T18:15:00-00:00,2024-01-20T18:30:00-00:00,2024-01-20,11,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,24.14229,2,81
7347,2024-01-20T19:15:00-00:00,2024-01-20T19:30:00-00:00,2024-01-20,12,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,34.05337,2,81
7348,2024-01-20T20:15:00-00:00,2024-01-20T20:30:00-00:00,2024-01-20,13,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,34.09196,2,81
7349,2024-01-20T21:15:00-00:00,2024-01-20T21:30:00-00:00,2024-01-20,14,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,33.84216,2,81
7350,2024-01-20T22:15:00-00:00,2024-01-20T22:30:00-00:00,2024-01-20,15,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,29.51398,2,81
7351,2024-01-20T23:15:00-00:00,2024-01-20T23:30:00-00:00,2024-01-20,16,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,32.0757,2,81
7352,2024-01-21T00:15:00-00:00,2024-01-21T00:30:00-00:00,2024-01-20,17,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,38.95435,2,81
7353,2024-01-21T01:15:00-00:00,2024-01-21T01:30:00-00:00,2024-01-20,18,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,38.75699,2,81
7354,2024-01-21T02:15:00-00:00,2024-01-21T02:30:00-00:00,2024-01-20,19,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,38.85212,2,81
7355,2024-01-21T03:15:00-00:00,2024-01-21T03:30:00-00:00,2024-01-20,20,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,35.9144,2,81
7356,2024-01-21T04:15:00-00:00,2024-01-21T04:30:00-00:00,2024-01-20,21,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,35.29636,2,81
7357,2024-01-21T05:15:00-00:00,2024-01-21T05:30:00-00:00,2024-01-20,22,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,38.87132,2,81
7358,2024-01-21T06:15:00-00:00,2024-01-21T06:30:00-00:00,2024-01-20,23,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,39.21213,2,81
7359,2024-01-21T07:15:00-00:00,2024-01-21T07:30:00-00:00,2024-01-20,24,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,39.69746,2,81
7360,2024-01-20T08:30:00-00:00,2024-01-20T08:45:00-00:00,2024-01-20,1,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,31.2882,3,81
7361,2024-01-20T09:30:00-00:00,2024-01-20T09:45:00-00:00,2024-01-20,2,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,32.29562,3,81
7362,2024-01-20T10:30:00-00:00,2024-01-20T10:45:00-00:00,2024-01-20,3,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,33.66506,3,81
7363,2024-01-20T11:30:00-00:00,2024-01-20T11:45:00-00:00,2024-01-20,4,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,33.22873,3,81
7364,2024-01-20T12:30:00-00:00,2024-01-20T12:45:00-00:00,2024-01-20,5,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,34.59849,3,81
7365,2024-01-20T13:30:00-00:00,2024-01-20T13:45:00-00:00,2024-01-20,6,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,34.20158,3,81
7366,2024-01-20T14:30:00-00:00,2024-01-20T14:45:00-00:00,2024-01-20,7,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,33.50067,3,81
7367,2024-01-20T15:30:00-00:00,2024-01-20T15:45:00-00:00,2024-01-20,8,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,45.775,3,81
7368,2024-01-20T16:30:00-00:00,2024-01-20T16:45:00-00:00,2024-01-20,9,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,32.76462,3,81
7369,2024-01-20T17:30:00-00:00,2024-01-20T17:45:00-00:00,2024-01-20,10,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,23.61938,3,81
7370,2024-01-20T18:30:00-00:00,2024-01-20T18:45:00-00:00,2024-01-20,11,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,24.14718,3,81
7371,2024-01-20T19:30:00-00:00,2024-01-20T19:45:00-00:00,2024-01-20,12,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,33.87073,3,81
7372,2024-01-20T20:30:00-00:00,2024-01-20T20:45:00-00:00,2024-01-20,13,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,34.15097,3,81
7373,2024-01-20T21:30:00-00:00,2024-01-20T21:45:00-00:00,2024-01-20,14,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,33.83522,3,81
7374,2024-01-20T22:30:00-00:00,2024-01-20T22:45:00-00:00,2024-01-20,15,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,29.52334,3,81
7375,2024-01-20T23:30:00-00:00,2024-01-20T23:45:00-00:00,2024-01-20,16,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,33.59513,3,81
7376,2024-01-21T00:30:00-00:00,2024-01-21T00:45:00-00:00,2024-01-20,17,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,39.12428,3,81
7377,2024-01-21T01:30:00-00:00,2024-01-21T01:45:00-00:00,2024-01-20,18,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,38.76318,3,81
7378,2024-01-21T02:30:00-00:00,2024-01-21T02:45:00-00:00,2024-01-20,19,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,38.83847,3,81
7379,2024-01-21T03:30:00-00:00,2024-01-21T03:45:00-00:00,2024-01-20,20,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,35.78299,3,81
7380,2024-01-21T04:30:00-00:00,2024-01-21T04:45:00-00:00,2024-01-20,21,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,36.61006,3,81
7381,2024-01-21T05:30:00-00:00,2024-01-21T05:45:00-00:00,2024-01-20,22,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,37.25709,3,81
7382,2024-01-21T06:30:00-00:00,2024-01-21T06:45:00-00:00,2024-01-20,23,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,36.89091,3,81
7383,2024-01-21T07:30:00-00:00,2024-01-21T07:45:00-00:00,2024-01-20,24,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,35.34817,3,81
7384,2024-01-20T08:45:00-00:00,2024-01-20T09:00:00-00:00,2024-01-20,1,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,31.2625,4,81
7385,2024-01-20T09:45:00-00:00,2024-01-20T10:00:00-00:00,2024-01-20,2,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,32.28572,4,81
7386,2024-01-20T10:45:00-00:00,2024-01-20T11:00:00-00:00,2024-01-20,3,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,33.66174,4,81
7387,2024-01-20T11:45:00-00:00,2024-01-20T12:00:00-00:00,2024-01-20,4,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,33.84736,4,81
7388,2024-01-20T12:45:00-00:00,2024-01-20T13:00:00-00:00,2024-01-20,5,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,34.91456,4,81
7389,2024-01-20T13:45:00-00:00,2024-01-20T14:00:00-00:00,2024-01-20,6,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,34.47893,4,81
7390,2024-01-20T14:45:00-00:00,2024-01-20T15:00:00-00:00,2024-01-20,7,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,33.29218,4,81
7391,2024-01-20T15:45:00-00:00,2024-01-20T16:00:00-00:00,2024-01-20,8,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,34.94916,4,81
7392,2024-01-20T16:45:00-00:00,2024-01-20T17:00:00-00:00,2024-01-20,9,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,31.36607,4,81
7393,2024-01-20T17:45:00-00:00,2024-01-20T18:00:00-00:00,2024-01-20,10,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,23.59773,4,81
7394,2024-01-20T18:45:00-00:00,2024-01-20T19:00:00-00:00,2024-01-20,11,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,23.50669,4,81
7395,2024-01-20T19:45:00-00:00,2024-01-20T20:00:00-00:00,2024-01-20,12,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,33.70333,4,81
7396,2024-01-20T20:45:00-00:00,2024-01-20T21:00:00-00:00,2024-01-20,13,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,34.11798,4,81
7397,2024-01-20T21:45:00-00:00,2024-01-20T22:00:00-00:00,2024-01-20,14,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,33.83536,4,81
7398,2024-01-20T22:45:00-00:00,2024-01-20T23:00:00-00:00,2024-01-20,15,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,32.05284,4,81
7399,2024-01-20T23:45:00-00:00,2024-01-21T00:00:00-00:00,2024-01-20,16,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,33.84309,4,81
7400,2024-01-21T00:45:00-00:00,2024-01-21T01:00:00-00:00,2024-01-20,17,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,39.12846,4,81
7401,2024-01-21T01:45:00-00:00,2024-01-21T02:00:00-00:00,2024-01-20,18,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,38.75548,4,81
7402,2024-01-21T02:45:00-00:00,2024-01-21T03:00:00-00:00,2024-01-20,19,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,38.81306,4,81
7403,2024-01-21T03:45:00-00:00,2024-01-21T04:00:00-00:00,2024-01-20,20,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,35.63721,4,81
7404,2024-01-21T04:45:00-00:00,2024-01-21T05:00:00-00:00,2024-01-20,21,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,35.93687,4,81
7405,2024-01-21T05:45:00-00:00,2024-01-21T06:00:00-00:00,2024-01-20,22,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,33.52218,4,81
7406,2024-01-21T06:45:00-00:00,2024-01-21T07:00:00-00:00,2024-01-20,23,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,35.9709,4,81
7407,2024-01-21T07:45:00-00:00,2024-01-21T08:00:00-00:00,2024-01-20,24,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,LMP,LMP_PRC,PALOVRDE_5_N101,ALL,1,32.78926,4,81
7408,2024-01-20T08:00:00-00:00,2024-01-20T08:15:00-00:00,2024-01-20,1,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCC,LMP_CONG_PRC,PALOVRDE_5_N101,ALL,1,-21.7968,1,82
7409,2024-01-20T09:00:00-00:00,2024-01-20T09:15:00-00:00,2024-01-20,2,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCC,LMP_CONG_PRC,PALOVRDE_5_N101,ALL,1,-10.00056,1,82
7410,2024-01-20T10:00:00-00:00,2024-01-20T10:15:00-00:00,2024-01-20,3,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCC,LMP_CONG_PRC,PALOVRDE_5_N101,ALL,1,-9.31219,1,82
7411,2024-01-20T11:00:00-00:00,2024-01-20T11:15:00-00:00,2024-01-20,4,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCC,LMP_CONG_PRC,PALOVRDE_5_N101,ALL,1,-19.56479,1,82
7412,2024-01-20T12:00:00-00:00,2024-01-20T12:15:00-00:00,2024-01-20,5,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCC,LMP_CONG_PRC,PALOVRDE_5_N101,ALL,1,-16.60853,1,82
7413,2024-01-20T13:00:00-00:00,2024-01-20T13:15:00-00:00,2024-01-20,6,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,HASP,MCC,LMP_CONG_PRC,PALOVRDE_5_N101,ALL,1,-23.64863,1,82
